ID;Data_Confronto;Rodada;Time_Casa;Time_Visitante;Gol_1;Gol_2;Razao_Vitoria_Time_Casa;Razao_Vitoria_Time_Visitante;Razao_Derrota_Time_Casa;Razao_Derrota_Time_Visitante;Razao_Empate_Time_Casa;Razao_Empate_Time_Visitante;Media_Gols_Time_Casa;Media_Gols_Time_Visitante;Media_Gols_Sofrido_Time_Casa;Media_Gols_Sofrido_Time_Visitante;Exp_Gols_Mandante_Final;Exp_Gols_Visitante_Final;Forma_Mandante;Forma_Visitante;Elo_Mandante;Elo_Visitante;Exp_Vitoria;Tipo_Vencedor;Vencedor
1633;2017-07-09;12;botafogo-rj;atlético-mg;1;1;0.376;0.454;0.4;0.2699;0.224;0.1718;1.128;1.4663;1.112;1.135;1;1;3;16;985.1475;995.925;E;E;empate
1634;2017-07-09;12;chapecoense;athlético-pr;1;1;0.32;0.4172;0.384;0.362;0.296;0.227;1.112;1.227;1.304;1.1411;1;0;3;9;1004.395;984.9575;M;E;empate
1635;2017-07-09;12;bahia;fluminense;1;1;0.2759;0.3681;0.4483;0.3865;0.2759;0.1472;0.931;1.2822;1.1724;1.2393;0;0;3;6;1002.8925;1009.56;E;E;empate
1636;2017-07-09;12;grêmio;avaí;0;2;0.4663;0.2653;0.2822;0.4898;0.2515;0.8367;1.1902;0.8776;0.9018;1.4898;1;0;3;9;993.45;1003.895;M;V;avaí
1637;2017-07-09;12;cruzeiro;palmeiras;3;1;0.4908;0.448;0.2883;0.36;0.2209;0.288;1.5153;1.368;1.0491;1.208;1;1;6;18;967.895;1013.865;E;M;cruzeiro
1638;2017-07-09;12;santos;são paulo;3;2;0.4479;0.4233;0.3252;0.3436;0.227;0.227;1.3558;1.2577;0.9632;1.0675;1;0;6;0;993.92;993.4125;M;M;santos
1639;2017-07-10;12;coritiba;sport;0;3;0.3067;0.368;0.3804;0.352;0.3129;0.408;1.0245;1.208;1.1288;1.24;1;0;3;16;1001.46;1008.34;M;V;sport
1640;2017-07-12;13;ponte preta;bahia;0;3;0.3254;0.2727;0.4127;0.4432;0.2619;0.375;1.0952;0.9318;1.2857;1.1705;1;0;2;5;1013.615;1004.6425;M;V;bahia
1641;2017-07-12;13;fluminense;botafogo-rj;0;1;0.3659;0.373;0.3841;0.3968;0.25;0.3254;1.2805;1.127;1.2378;1.1111;1;1;6;5;1009.06;985.6475;E;V;botafogo-rj
1642;2017-07-12;13;palmeiras;corinthians;0;2;0.4444;0.4817;0.3651;0.2134;0.1905;0.1463;1.3651;1.3171;1.2222;0.7988;1;1;9;18;1013.115;1000.6675;E;V;corinthians
1643;2017-07-12;13;athlético-pr;cruzeiro;0;2;0.4146;0.4939;0.3598;0.2866;0.2256;0.2256;1.2256;1.5244;1.1402;1.0488;1;0;6;12;983.4575;969.395;M;V;cruzeiro
1644;2017-07-12;13;atlético-mg;santos;0;1;0.4512;0.4512;0.2683;0.3232;0.2805;0.2805;1.4634;1.3659;1.1341;0.9695;1;1;12;9;995.425;994.42;E;V;santos
1645;2017-07-12;13;vitória;vasco;1;4;0.3254;0.2955;0.4286;0.4432;0.246;0.3523;1.254;1.0568;1.3968;1.5682;1;1;11;5;992.4575;1005.63;E;V;vasco
1646;2017-07-13;13;são paulo;atlético-go;2;2;0.4207;0.1667;0.3476;0.75;0.2317;3.1667;1.2622;0.75;1.0793;1.6667;2;0;1;0;992.9125;1007.32;M;E;empate
1647;2017-07-13;13;avaí;coritiba;1;4;0.28;0.3049;0.48;0.3841;0.24;0.0732;0.9;1.0183;1.46;1.1402;1;1;14;2;1003.02;1002.335;E;V;coritiba
1648;2017-07-13;13;flamengo;grêmio;0;1;0.4085;0.4634;0.3293;0.2866;0.2622;0.2622;1.25;1.1829;1.1524;0.9085;1;1;18;0;1013.09;993.95;E;V;grêmio
1649;2017-07-13;13;sport;chapecoense;3;0;0.373;0.3175;0.3492;0.381;0.2778;0.2778;1.2222;1.1111;1.2302;1.3016;1;0;18;3;1008.34;1004.395;M;M;sport
1650;2017-07-15;14;corinthians;athlético-pr;2;2;0.4848;0.4121;0.2121;0.3636;0.303;0.303;1.3212;1.2182;0.7939;1.1455;1;0;18;0;1000.1675;983.9575;M;E;empate
1651;2017-07-16;14;bahia;avaí;1;1;0.2809;0.2745;0.4382;0.4902;0.2809;0.4902;0.9551;0.902;1.1573;1.5098;1;0;12;7;1004.1425;1003.52;M;E;empate
1652;2017-07-16;14;cruzeiro;flamengo;1;1;0.497;0.4061;0.2848;0.3333;0.2182;0.2182;1.5273;1.2424;1.0424;1.1515;1;0;15;9;968.895;1013.59;M;E;empate
1653;2017-07-16;14;vasco;santos;0;0;0.3034;0.4545;0.4382;0.3212;0.2584;0.1394;1.0899;1.3636;1.5618;0.9636;0;1;10;16;1006.13;993.92;V;E;empate
1654;2017-07-16;14;atlético-go;atlético-mg;1;2;0.1538;0.4485;0.6923;0.2727;0.1538;0.0121;0.8462;1.4545;1.6923;1.1333;1;1;4;3;1006.82;995.925;E;V;atlético-mg
1655;2017-07-16;14;chapecoense;são paulo;2;0;0.315;0.4182;0.3858;0.3455;0.2992;0.2303;1.1024;1.2667;1.315;1.0848;1;1;3;5;1005.145;992.1625;E;M;chapecoense
1656;2017-07-16;14;coritiba;fluminense;1;2;0.3091;0.3636;0.3818;0.3879;0.3091;0.3091;1.0364;1.2727;1.1394;1.2364;1;0;10;1;1001.335;1010.06;M;V;fluminense
1657;2017-07-16;14;grêmio;ponte preta;3;1;0.4667;0.3228;0.2848;0.4173;0.2485;0.3228;1.1818;1.0866;0.903;1.2992;1;0;9;1;993.95;1013.615;M;M;grêmio
1658;2017-07-16;14;palmeiras;vitória;4;2;0.4409;0.3228;0.3701;0.4331;0.189;0.189;1.3543;1.252;1.2283;1.4173;1;1;3;7;1013.865;991.7075;E;M;palmeiras
1659;2017-07-17;14;botafogo-rj;sport;2;1;0.378;0.378;0.3937;0.3465;0.2283;0.2283;1.126;1.2362;1.1024;1.2205;1;0;11;18;985.6475;1008.34;M;M;botafogo-rj
1660;2017-07-19;15;avaí;corinthians;0;0;0.2692;0.4819;0.4808;0.2108;0.25;0.0783;0.9038;1.3253;1.5;0.8012;0;1;6;12;1004.02;999.6675;V;E;empate
1661;2017-07-19;15;flamengo;palmeiras;2;2;0.4036;0.4453;0.3313;0.3672;0.2651;0.3438;1.241;1.375;1.1506;1.2344;1;1;6;9;1013.59;1013.865;E;E;empate
1662;2017-07-19;15;atlético-mg;bahia;0;2;0.4518;0.2778;0.2711;0.4333;0.2771;0.5111;1.4578;0.9556;1.1325;1.1556;1;0;10;10;994.425;1005.6425;M;V;bahia
1663;2017-07-19;15;vitória;grêmio;1;3;0.3203;0.4699;0.4375;0.2831;0.2422;0.1867;1.2578;1.1928;1.4375;0.9036;1;1;3;15;990.9575;994.7;E;V;grêmio
1664;2017-07-19;15;ponte preta;coritiba;4;0;0.3203;0.3072;0.4219;0.3855;0.2578;0.1988;1.0859;1.0361;1.3125;1.1446;1;0;0;6;1013.615;1001.335;M;M;ponte preta
1665;2017-07-19;15;santos;chapecoense;1;0;0.4518;0.3203;0.3193;0.3828;0.2289;0.2969;1.3554;1.1094;0.9578;1.3047;1;0;12;10;993.92;1005.145;M;M;santos
1666;2017-07-19;15;são paulo;vasco;1;0;0.4157;0.3;0.3494;0.4333;0.2349;0.4333;1.259;1.0778;1.0904;1.5444;2;0;2;9;992.1625;1006.13;M;M;são paulo
1667;2017-07-20;15;athlético-pr;botafogo-rj;0;0;0.4096;0.3828;0.3614;0.3906;0.2289;0.2969;1.2229;1.1328;1.1506;1.1016;1;0;4;16;983.4575;986.1475;M;E;empate
1668;2017-07-20;15;fluminense;cruzeiro;1;1;0.3675;0.494;0.3855;0.2831;0.247;0.247;1.2771;1.5241;1.2349;1.0422;1;1;10;12;1010.06;968.895;E;E;empate
1669;2017-07-20;15;sport;atlético-go;4;0;0.375;0.1429;0.3516;0.7143;0.2734;2.5;1.2344;0.8571;1.2266;1.7143;2;0;9;0;1008.34;1006.82;M;M;sport
1670;2017-07-22;16;vitória;chapecoense;1;2;0.3178;0.3178;0.4419;0.3876;0.2403;0.2403;1.2558;1.1008;1.4496;1.3023;1;1;0;6;990.4575;1005.645;E;V;chapecoense
1671;2017-07-22;16;flamengo;coritiba;2;1;0.4012;0.3054;0.3293;0.3892;0.2695;0.2695;1.2455;1.0299;1.1557;1.1617;1;0;5;5;1013.59;1001.335;M;M;flamengo
1672;2017-07-23;16;atlético-go;botafogo-rj;1;1;0.1333;0.3798;0.7333;0.3876;0.1333;0.0155;0.8;1.124;1.8667;1.093;0;1;1;12;1007.32;985.6475;V;E;empate
1673;2017-07-23;16;avaí;cruzeiro;1;0;0.2642;0.491;0.4717;0.2814;0.2642;0.0838;0.8868;1.521;1.4717;1.0419;0;1;5;8;1005.02;967.895;V;M;avaí
1674;2017-07-23;16;fluminense;corinthians;0;1;0.3653;0.479;0.3832;0.2096;0.2515;0.2515;1.2754;1.3174;1.2335;0.7964;1;1;9;6;1009.56;1000.1675;E;V;corinthians
1675;2017-07-23;16;sport;palmeiras;0;2;0.3798;0.4419;0.3488;0.3643;0.2713;0.2713;1.2558;1.3798;1.2171;1.2403;1;1;12;9;1007.59;1014.615;E;V;palmeiras
1676;2017-07-23;16;athlético-pr;ponte preta;0;2;0.4072;0.3256;0.3593;0.4186;0.2335;0.3023;1.2156;1.1085;1.1437;1.3023;1;0;5;11;981.9575;1015.115;M;V;ponte preta
1677;2017-07-23;16;santos;bahia;3;0;0.4551;0.2857;0.3174;0.4286;0.2275;0.4176;1.3533;0.967;0.9521;1.1429;1;0;14;14;993.92;1005.6425;M;M;santos
1678;2017-07-23;16;atlético-mg;vasco;1;2;0.4491;0.2967;0.2754;0.4396;0.2754;0.5055;1.4491;1.0659;1.1377;1.5385;2;1;6;3;993.425;1007.13;M;V;vasco
1679;2017-07-24;16;são paulo;grêmio;1;1;0.4192;0.4731;0.3473;0.2814;0.2335;0.2335;1.2575;1.2036;1.0838;0.9042;1;0;10;18;991.6625;995.2;M;E;empate
1680;2017-07-29;17;palmeiras;avaí;2;0;0.4462;0.2778;0.3615;0.463;0.1923;0.463;1.3846;0.8889;1.2308;1.4444;1;0;14;12;1014.615;1005.02;M;M;palmeiras
1681;2017-07-29;17;botafogo-rj;são paulo;3;4;0.3769;0.4167;0.3846;0.3452;0.2385;0.1845;1.1231;1.256;1.0923;1.0833;1;0;8;9;984.6475;992.6625;M;V;são paulo
1682;2017-07-30;17;corinthians;flamengo;1;1;0.4821;0.4048;0.2083;0.3274;0.3095;0.3095;1.3155;1.25;0.7917;1.1548;1;0;12;12;999.6675;1014.09;M;E;empate
1683;2017-07-30;17;grêmio;santos;1;1;0.4702;0.4583;0.2798;0.3155;0.25;0.25;1.2024;1.3631;0.9048;0.9464;1;0;12;16;994.7;994.42;M;E;empate
1684;2017-07-30;17;cruzeiro;vitória;0;0;0.4881;0.3154;0.2857;0.4462;0.2262;0.2923;1.5119;1.2538;1.0417;1.4538;2;1;3;2;967.395;990.9575;M;E;empate
1685;2017-07-30;17;chapecoense;atlético-go;1;2;0.3231;0.125;0.3846;0.6875;0.2923;2.375;1.1077;0.8125;1.3;1.8125;2;0;12;3;1004.645;1008.32;M;V;atlético-go
1686;2017-07-30;17;coritiba;atlético-mg;0;2;0.3036;0.4464;0.3929;0.2798;0.3036;0.3036;1.0298;1.4464;1.1667;1.1429;1;0;0;3;999.835;994.925;M;V;atlético-mg
1687;2017-07-30;17;bahia;sport;1;3;0.2826;0.3769;0.4348;0.3538;0.2826;0.2;0.9565;1.2462;1.163;1.2231;1;0;7;6;1004.1425;1009.09;M;V;sport
1688;2017-07-31;17;vasco;athlético-pr;0;1;0.3043;0.4048;0.4348;0.3631;0.2609;0.1429;1.0761;1.2083;1.5326;1.1488;1;1;10;1;1006.63;982.4575;E;V;athlético-pr
1689;2017-08-02;18;chapecoense;bahia;1;1;0.3206;0.2796;0.3893;0.4409;0.2901;0.4086;1.1069;0.957;1.3053;1.1828;1;0;6;3;1004.145;1004.6425;M;E;empate
1690;2017-08-02;18;sport;fluminense;2;2;0.3817;0.3631;0.3511;0.3869;0.2672;0.2083;1.2595;1.2679;1.2214;1.2321;1;0;12;3;1008.59;1010.06;M;E;empate
1691;2017-08-02;18;atlético-mg;corinthians;0;2;0.4497;0.4793;0.2781;0.2071;0.2722;0.2722;1.4497;1.3136;1.1361;0.7929;1;1;9;10;994.175;1000.4175;E;V;corinthians
1692;2017-08-02;18;atlético-go;grêmio;0;1;0.1765;0.4675;0.6471;0.2781;0.1765;0.0178;0.8824;1.2012;1.7647;0.9053;0;1;11;8;1008.32;994.7;V;V;grêmio
1693;2017-08-02;18;botafogo-rj;palmeiras;1;2;0.374;0.4504;0.3893;0.3588;0.2366;0.2366;1.1374;1.3893;1.1145;1.2214;1;1;3;16;984.1475;1015.115;E;V;palmeiras
1694;2017-08-02;18;santos;flamengo;3;2;0.4556;0.4024;0.3136;0.3254;0.2308;0.2308;1.3609;1.2485;0.9467;1.1538;1;0;12;10;994.42;1014.09;M;M;santos
1695;2017-08-02;18;vitória;ponte preta;3;1;0.313;0.3308;0.4427;0.4154;0.2443;0.2462;1.2443;1.1154;1.4427;1.2923;1;1;3;15;991.7075;1014.365;E;M;vitória
1696;2017-08-03;18;athlético-pr;avaí;5;0;0.4083;0.2727;0.3609;0.4727;0.2308;0.7091;1.2071;0.8727;1.142;1.4545;1;0;10;7;982.4575;1005.02;M;M;athlético-pr
1697;2017-08-03;18;são paulo;coritiba;1;2;0.4201;0.3018;0.3432;0.3964;0.2367;0.2367;1.2722;1.0237;1.0947;1.1716;1;0;14;2;991.6625;1000.835;M;V;coritiba
1698;2017-08-03;18;vasco;cruzeiro;0;3;0.3011;0.4852;0.4409;0.284;0.2581;0.142;1.0645;1.503;1.5269;1.0355;0;1;6;4;1006.63;967.395;V;V;cruzeiro
1699;2017-08-05;19;corinthians;sport;3;1;0.4824;0.3788;0.2059;0.3485;0.3118;0.4015;1.3176;1.2652;0.7882;1.2273;1;0;14;9;1000.4175;1008.59;M;M;corinthians
1700;2017-08-05;19;fluminense;atlético-go;3;1;0.3609;0.1667;0.3846;0.6667;0.2544;2.3889;1.2722;0.8333;1.2367;1.7222;2;0;4;7;1010.06;1008.32;M;M;fluminense
1701;2017-08-06;19;cruzeiro;botafogo-rj;0;0;0.4882;0.3712;0.2824;0.3939;0.2294;0.2955;1.5118;1.1364;1.0294;1.1212;1;0;11;3;966.895;984.6475;M;E;empate
1702;2017-08-06;19;avaí;santos;0;0;0.2679;0.4588;0.4821;0.3118;0.25;0.0824;0.8571;1.3706;1.5179;0.9529;0;1;3;12;1005.52;993.92;V;E;empate
1703;2017-08-06;19;ponte preta;vasco;0;0;0.3282;0.2979;0.4198;0.4468;0.2519;0.3511;1.1145;1.0532;1.3053;1.5426;1;1;9;3;1014.365;1006.63;E;E;empate
1704;2017-08-06;19;palmeiras;athlético-pr;0;1;0.4545;0.4118;0.3561;0.3588;0.1894;0.1471;1.3939;1.2294;1.2197;1.1353;1;0;18;15;1014.115;983.4575;M;V;athlético-pr
1705;2017-08-06;19;bahia;são paulo;2;1;0.2766;0.4176;0.4362;0.3471;0.2872;0.1588;0.9574;1.2706;1.1809;1.1;0;1;3;7;1005.6425;990.6625;V;M;bahia
1706;2017-08-06;19;coritiba;chapecoense;2;0;0.3059;0.3182;0.3941;0.3864;0.3;0.3864;1.0294;1.1061;1.1706;1.303;1;0;9;6;1000.835;1004.145;M;M;coritiba
1707;2017-08-06;19;grêmio;atlético-mg;2;0;0.4706;0.4471;0.2765;0.2824;0.2529;0.2529;1.2;1.4412;0.9;1.1412;1;0;12;6;994.7;994.175;M;M;grêmio
1708;2017-08-06;19;flamengo;vitória;0;2;0.4;0.3182;0.3294;0.4394;0.2706;0.3485;1.2529;1.2576;1.1647;1.4394;1;1;5;11;1013.34;992.4575;E;V;vitória
1709;2017-08-09;17;ponte preta;fluminense;0;0;0.3258;0.3647;0.4167;0.3824;0.2576;0.2;1.1061;1.2824;1.2955;1.2353;1;1;6;9;1014.365;1010.06;E;E;empate
1710;2017-08-12;20;atlético-go;coritiba;1;0;0.1579;0.3099;0.6842;0.3918;0.1579;0.0175;0.8421;1.0351;1.7895;1.1637;1;1;3;15;1008.82;1000.335;E;M;atlético-go
1711;2017-08-12;20;vitória;avaí;0;1;0.3233;0.2632;0.4361;0.4737;0.2406;0.5614;1.2632;0.8421;1.4286;1.4912;1;0;16;3;991.4575;1006.52;M;V;avaí
1712;2017-08-13;20;vasco;palmeiras;1;1;0.2947;0.4511;0.4421;0.3609;0.2632;0.188;1.0421;1.3835;1.5263;1.218;1;1;3;9;1006.63;1014.115;E;E;empate
1713;2017-08-13;20;sport;ponte preta;0;0;0.3759;0.3233;0.3534;0.4135;0.2707;0.2707;1.2632;1.0977;1.2406;1.2857;1;0;5;5;1008.09;1014.865;M;E;empate
1714;2017-08-13;20;atlético-mg;flamengo;2;0;0.4444;0.3977;0.2865;0.3333;0.269;0.269;1.4327;1.2456;1.1462;1.1696;1;1;3;1;994.925;1012.59;E;M;atlético-mg
1715;2017-08-13;20;athlético-pr;bahia;4;1;0.4152;0.2842;0.3567;0.4316;0.2281;0.4105;1.2281;0.9684;1.1287;1.1789;1;0;18;9;983.4575;1005.6425;M;M;athlético-pr
1716;2017-08-13;20;botafogo-rj;grêmio;1;0;0.3684;0.4737;0.391;0.2749;0.2406;0.1871;1.1278;1.2047;1.1128;0.8947;1;1;3;16;985.1475;994.2;E;M;botafogo-rj
1717;2017-08-13;20;são paulo;cruzeiro;3;2;0.4152;0.4854;0.3509;0.2807;0.2339;0.2339;1.269;1.5029;1.1053;1.0234;1;1;3;10;991.1625;966.395;E;M;são paulo
1718;2017-08-14;20;santos;fluminense;0;0;0.4561;0.3626;0.3099;0.3801;0.2339;0.2339;1.3626;1.2749;0.9474;1.2281;1;0;10;10;993.42;1010.56;M;E;empate
1719;2017-08-19;21;flamengo;atlético-go;2;0;0.3953;0.2;0.3372;0.65;0.2674;2.3;1.2384;0.85;1.1744;1.7;2;0;0;9;1012.59;1008.82;M;M;flamengo
1720;2017-08-19;21;corinthians;vitória;0;1;0.4854;0.3209;0.2047;0.4403;0.3099;0.3955;1.3275;1.2537;0.7895;1.4254;1;0;16;9;999.4175;992.4575;M;V;vitória
1721;2017-08-20;21;grêmio;athlético-pr;0;0;0.4709;0.4186;0.2791;0.3547;0.25;0.25;1.1977;1.2442;0.8953;1.1279;1;0;9;18;993.7;983.9575;M;E;empate
1722;2017-08-20;21;coritiba;santos;0;0;0.3081;0.4535;0.3953;0.3081;0.2965;0.2965;1.0291;1.3547;1.1628;0.9419;1;0;9;6;999.835;993.92;M;E;empate
1723;2017-08-20;21;avaí;são paulo;1;1;0.2759;0.4186;0.4655;0.3488;0.2586;0.0872;0.8448;1.2791;1.4655;1.1105;0;1;11;11;1007.02;990.6625;V;E;empate
1724;2017-08-20;21;bahia;vasco;3;0;0.2812;0.2917;0.4375;0.4375;0.2812;0.2812;0.9688;1.0417;1.2083;1.5208;1;1;7;3;1006.5175;1005.755;E;M;bahia
1725;2017-08-20;21;palmeiras;chapecoense;0;2;0.4478;0.3158;0.3582;0.391;0.194;0.1955;1.3806;1.0977;1.2164;1.3083;1;0;6;0;1012.615;1005.645;M;V;chapecoense
1726;2017-08-20;21;cruzeiro;sport;2;0;0.4826;0.3731;0.2849;0.3507;0.2326;0.2985;1.5058;1.2537;1.0349;1.2313;2;0;5;6;966.395;1008.09;M;M;cruzeiro
1727;2017-08-20;21;ponte preta;botafogo-rj;2;1;0.3209;0.3731;0.4104;0.3881;0.2687;0.2687;1.0896;1.1269;1.2761;1.1045;1;0;6;11;1014.865;985.1475;M;M;ponte preta
1728;2017-08-21;21;fluminense;atlético-mg;2;1;0.3605;0.4477;0.3779;0.2849;0.2616;0.2616;1.2674;1.436;1.2209;1.1395;1;1;8;11;1011.06;994.425;E;M;fluminense
1729;2017-08-23;20;chapecoense;corinthians;0;1;0.3209;0.4826;0.3881;0.2093;0.291;0.2267;1.1045;1.3198;1.2985;0.7907;0;1;10;9;1005.645;999.4175;V;V;corinthians
1730;2017-08-26;22;corinthians;atlético-go;0;1;0.4855;0.1905;0.2081;0.6667;0.3064;2.5238;1.3179;0.8095;0.7861;1.7143;2;0;12;6;998.4175;1009.82;M;V;atlético-go
1731;2017-08-26;22;fluminense;vasco;0;1;0.3642;0.2887;0.3757;0.4433;0.2601;0.4639;1.2717;1.0309;1.2197;1.5361;2;1;12;3;1010.06;1006.755;M;V;vasco
1732;2017-08-27;22;cruzeiro;santos;1;1;0.4855;0.4509;0.2832;0.3064;0.2312;0.2312;1.5087;1.3468;1.0289;0.9364;1;0;10;4;965.895;994.42;M;E;empate
1733;2017-08-27;22;ponte preta;atlético-mg;1;2;0.3259;0.4451;0.4074;0.289;0.2667;0.2081;1.0963;1.4335;1.2741;1.1445;1;1;12;6;1014.365;994.925;E;V;atlético-mg
1734;2017-08-27;22;avaí;chapecoense;1;0;0.2712;0.3185;0.4576;0.3926;0.2712;0.1185;0.8475;1.0963;1.4576;1.2963;1;1;10;6;1007.52;1005.145;E;M;avaí
1735;2017-08-27;22;bahia;botafogo-rj;1;2;0.2887;0.3704;0.433;0.3926;0.2784;0.2;0.9897;1.1259;1.1959;1.1111;0;0;12;7;1006.0175;985.6475;E;V;botafogo-rj
1736;2017-08-27;22;flamengo;athlético-pr;2;0;0.3988;0.4162;0.3353;0.3526;0.2659;0.2659;1.2428;1.237;1.1676;1.1214;1;0;9;12;1012.59;983.9575;M;M;flamengo
1737;2017-08-27;22;palmeiras;são paulo;4;2;0.4444;0.4162;0.363;0.3468;0.1926;0.1503;1.3704;1.2775;1.2222;1.1098;1;1;2;9;1013.365;989.9125;E;M;palmeiras
1738;2017-08-28;22;coritiba;vitória;0;1;0.3064;0.3259;0.3931;0.437;0.3006;0.3852;1.0231;1.2519;1.1561;1.4148;1;0;6;12;998.835;993.4575;M;V;vitória
1739;2017-09-02;22;grêmio;sport;5;0;0.4682;0.3704;0.2775;0.3556;0.2543;0.3259;1.1908;1.2444;0.8902;1.237;1;0;6;0;993.7;1008.09;M;M;grêmio
1740;2017-09-09;23;atlético-mg;palmeiras;1;1;0.4483;0.4485;0.2874;0.3603;0.2644;0.3382;1.4368;1.3897;1.1437;1.2279;1;1;12;10;994.925;1013.365;E;E;empate
1741;2017-09-09;23;são paulo;ponte preta;2;2;0.4138;0.3235;0.3506;0.4118;0.2356;0.3015;1.2816;1.0956;1.1264;1.2794;1;0;5;7;989.4125;1014.865;M;E;empate
1742;2017-09-09;23;vasco;grêmio;1;0;0.2959;0.4713;0.4388;0.2759;0.2653;0.1494;1.0306;1.2126;1.5204;0.8851;0;1;10;9;1007.755;992.7;V;M;vasco
1743;2017-09-10;23;athlético-pr;coritiba;1;1;0.4138;0.3046;0.3563;0.3966;0.2299;0.2299;1.2299;1.0172;1.1264;1.1552;1;0;5;2;983.4575;999.335;M;E;empate
1744;2017-09-10;23;vitória;fluminense;2;2;0.3309;0.3621;0.4338;0.3793;0.2353;0.1839;1.25;1.2644;1.4044;1.2184;1;1;15;7;993.4575;1010.06;E;E;empate
1745;2017-09-10;23;sport;avaí;0;1;0.3676;0.2833;0.3603;0.45;0.2721;0.6167;1.2353;0.85;1.2647;1.4333;1;0;1;12;1007.09;1008.52;M;V;avaí
1746;2017-09-10;23;botafogo-rj;flamengo;2;0;0.375;0.4023;0.3897;0.3333;0.2353;0.1839;1.1324;1.2471;1.1103;1.1609;1;0;12;15;985.6475;1012.59;M;M;botafogo-rj
1747;2017-09-10;23;chapecoense;cruzeiro;1;2;0.3162;0.4828;0.3971;0.2816;0.2868;0.2241;1.0882;1.5057;1.2941;1.0287;1;1;3;9;1004.645;966.395;E;V;cruzeiro
1748;2017-09-10;23;santos;corinthians;2;0;0.4483;0.4828;0.3046;0.2126;0.2471;0.2471;1.3448;1.3103;0.9368;0.7874;1;0;6;6;994.42;998.4175;M;M;santos
1749;2017-09-11;23;atlético-go;bahia;1;1;0.2273;0.2857;0.6364;0.4388;0.1364;0.0306;0.8182;0.9898;1.6364;1.2041;0;1;12;6;1010.32;1005.5175;V;E;empate
1750;2017-09-16;24;ponte preta;atlético-go;1;3;0.3212;0.2174;0.4088;0.6087;0.2701;1.6087;1.1022;0.8261;1.2847;1.6087;1;0;6;9;1013.365;1011.82;M;V;atlético-go
1751;2017-09-16;24;botafogo-rj;santos;2;0;0.3796;0.4514;0.3869;0.3029;0.2336;0.1829;1.1387;1.3486;1.1022;0.9314;1;0;15;10;985.6475;994.42;M;M;botafogo-rj
1752;2017-09-17;24;avaí;atlético-mg;1;1;0.2951;0.4457;0.4426;0.2857;0.2623;0.0914;0.8525;1.4343;1.4098;1.1429;0;1;16;9;1009.02;994.425;V;E;empate
1753;2017-09-17;24;athlético-pr;fluminense;3;1;0.4114;0.36;0.3543;0.3771;0.2343;0.2343;1.2286;1.2686;1.1257;1.2229;1;0;4;6;983.4575;1010.06;M;M;athlético-pr
1754;2017-09-17;24;grêmio;chapecoense;0;1;0.4686;0.3139;0.28;0.4015;0.2514;0.3212;1.2057;1.0876;0.8857;1.2993;1;0;7;0;991.7;1005.645;M;V;chapecoense
1755;2017-09-17;24;corinthians;vasco;1;0;0.48;0.303;0.2171;0.4343;0.3029;0.5354;1.3029;1.0303;0.7943;1.5051;1;0;3;15;998.4175;1007.755;M;M;corinthians
1756;2017-09-17;24;cruzeiro;bahia;1;0;0.4857;0.2828;0.28;0.4343;0.2343;0.4141;1.5086;0.9899;1.0286;1.202;1;0;14;8;966.395;1005.5175;M;M;cruzeiro
1757;2017-09-17;24;flamengo;sport;2;0;0.4;0.365;0.3371;0.365;0.2629;0.3358;1.24;1.2263;1.1657;1.2628;1;0;9;0;1012.59;1007.09;M;M;flamengo
1758;2017-09-17;24;vitória;são paulo;1;2;0.3285;0.4114;0.4307;0.3486;0.2409;0.1886;1.2555;1.2857;1.4088;1.1314;1;1;12;4;992.9575;989.9125;E;V;são paulo
1759;2017-09-18;24;palmeiras;coritiba;1;0;0.4453;0.3029;0.3577;0.3943;0.1971;0.1543;1.3869;1.0171;1.2263;1.1543;1;0;9;4;1013.365;999.335;M;M;palmeiras
1760;2017-09-23;25;flamengo;avaí;1;1;0.4034;0.2903;0.3352;0.4355;0.2614;0.7419;1.2443;0.8548;1.1591;1.4032;1;0;12;12;1012.09;1009.52;M;E;empate
1761;2017-09-23;25;santos;athlético-pr;1;0;0.4489;0.4148;0.3068;0.3523;0.2443;0.2443;1.3409;1.2386;0.9375;1.125;1;0;7;9;994.42;983.4575;M;M;santos
1762;2017-09-24;25;são paulo;corinthians;1;1;0.4148;0.483;0.3466;0.2159;0.2386;0.2386;1.2898;1.3011;1.1307;0.7898;1;1;11;11;989.9125;998.4175;E;E;empate
1763;2017-09-24;25;bahia;grêmio;1;0;0.28;0.4659;0.44;0.2841;0.28;0.1591;0.98;1.1989;1.2;0.8864;0;1;2;5;1006.5175;990.7;V;M;bahia
1764;2017-09-24;25;coritiba;botafogo-rj;2;3;0.3011;0.3841;0.3977;0.3841;0.3011;0.3841;1.0114;1.1449;1.1534;1.0942;1;0;2;18;998.335;986.6475;M;V;botafogo-rj
1765;2017-09-24;25;chapecoense;ponte preta;1;0;0.3188;0.3188;0.3986;0.413;0.2826;0.2826;1.087;1.1014;1.2899;1.2971;1;0;9;0;1005.645;1013.365;M;M;chapecoense
1766;2017-09-24;25;atlético-go;cruzeiro;1;2;0.25;0.4886;0.5833;0.2784;0.1667;0.0227;0.9167;1.5057;1.5833;1.0227;0;1;14;16;1011.82;966.395;V;V;cruzeiro
